48.84,13.72,I26H4
48.84,13.74,I26H3
48.85,13.68,GED3
48.85,13.7,GED2
48.85,13.71,I26H2
48.85,13.71,I26H6
48.85,13.71,I26H7
48.85,13.72,I26H1
48.8516,13.713799999999999,GED1
48.9411,16.0568,RUDU
48.957,16.3306,SEDU
48.964936,7.881117,KEFF
48.995167,11.519922,ALTM
49.0132,14.5644,KLAU
49.068,14.2407,PODE
49.09,8.19,INS6B
49.1,8.08,INS3
49.121,15.9501,MYDU
49.13,8.2,INS5
49.14,8.13,TMO54
49.14502,12.87571,WETR
49.15,8.05,INS1
49.15,8.17,INSH
49.15,12.88,RLAS
49.1555,14.3058,BILA
49.16,8.21,INS7
49.17,8.28,TMO57
49.18,8.05,TMO20
49.19,8.11,INS4B
49.22,8.05,TMO66
49.23,8.11,TMO55
49.2441,16.127,NADU
49.26,8.13,INS8
49.2786,14.3606,DOUB
49.3039,14.6369,VRCH
49.3977,17.172,SUPC
49.4167,21.2437,STHS/SK16A
49.5854,16.3371,DUDC
49.6218,17.3717,LOSC
49.6543,16.9742,LUKC
49.7563,17.7193,KLOK
49.8002,17.2782,MUVC
49.8085,16.0658,RYBC
49.8438,17.0492,LIPC
49.93433,17.7728,STEB
49.935,6.202,VIA
49.962593,11.94743,MZEK
49.971962,12.214974,MGBB
50.018635,12.23383,MKON
50.02253,12.176193,MHAI
50.031429,11.972771,MSBB
50.0738,17.378,ANAC
50.083145,12.178588,MROB
50.1,6.109,KLB
50.182812,12.185856,LAEN
50.18565,12.10279,VIEL
50.1864,16.547,PIVO
50.2088,17.4028,ZLHC
50.234,12.317,ROHR
50.2874,12.3761,WERN
50.352,12.137,TRIB
50.3635,12.3316,GUNZ
50.384,5.087,GES
50.389,3.9450000000000003,BOU
50.389,4.446,MRCA
50.4118,12.4039,MULD
50.419,5.302,CLA
50.448,12.307,WERD
50.452,3.9530000000000003,MONA
50.457,3.948,MN6
50.471,4.28,CLHA
50.479,4.11,STTA
50.479,4.185,LLVA
50.482,4.141,BRQ
50.488,5.791,THEA
50.508,4.282,SNF
50.512,6.075,MRG
50.536598,10.157343,HROE
50.583,5.564,STI
50.586,5.558,STIA
50.586,6.13,TNL
50.606,4.225,RQR
50.61,6.009,MEMA
50.61,6.009,MEMS
50.626,5.541,STNA
50.639,5.599,LCHA
50.64,5.599,LCH
50.649,4.08,SKQ
50.657,5.568,STWA
50.668,5.507,ANSA
50.6772,12.4031,SCHF
50.797,4.36,UCCA
50.797241,4.36038,UCC
50.921170000000004,13.35414,FBE
51.096,5.791,MASA
51.1115,5.636,OPTB
51.112,5.635,OPT
51.137,2.899,ZEV
51.139,5.596,BREA
51.144,5.774,KINA
51.214,5.086,MOLA
51.214,5.086,MOLB
51.2382,2.9387,BOST
51.25384,10.41937,LUHNE
51.31555,10.5798,MENTE
51.42218,10.66725,MUEN
51.5043,4.9212,CHA1
51.5043,4.9212,CHA2
51.5043,4.9212,CHA3
51.5043,4.9212,CHA4
51.5043,4.9212,CHA5
51.913745,4.288099,ZH010
51.913745,4.288099,ZH011
51.913745,4.288099,ZH012
51.913745,4.288099,ZH013
51.913745,4.288099,ZH014
