6.256064	47.246936	#	FR	BOUC
16.338806	39.291028	#	IV	SPS2
6.601083	43.219667	#	FR	STROF
13.572833	42.453167	#	IV	GIGS
18.0999	46.0883	#	HU	KOVH
2.1642	44.1912	#	FR	SLVF
9.158	42.3337	#	FR	MCECU
7.557	43.7825	#	GU	BURY
13.875813	40.720887	#	IV	IMTC
9.33601	47.5643	#	CH	ROMAN
20.8367	37.7095	#	HP	LTHK
2.701	46.52	#	FR	HRSF
7.3688	46.99777	#	CH	WOLEN
8.9512	44.4711	#	GU	RNCA
22.9494	47.1499	#	RO	MESR
11.273684	48.164357	#	BW	FFB2
11.276289	48.164883	#	BW	FFB3
1.7711	45.9568	#	FR	BRGF
27.9949	45.6741	#	RO	SCTR
28.0498	45.5977	#	RO	TATR
28.0808	45.8443	#	RO	VLDR
11.275065	48.162904	#	BW	FFB1
5.549892	44.429092	#	FR	OGCC
8.2372	44.2075	#	GU	CANO
14.089047	40.778154	#	IV	CMIS
11.221278	47.910835	#	BW	BE1
6.400931	45.036806	#	FR	OGSA
21.7856	47.0902	#	RO	BORR
24.5222	46.5284	#	RO	TGMR
23.9992	40.8178	#	HT	KOKK
8.913604	44.867306	#	IV	SARZ
22.2325	39.711	#	HT	TYRN
18.9226	42.5465	#	ME	CEME
19.5152	42.8505	#	ME	KOME
13.5137	46.548	#	NI/OX	ACOM
12.0472	46.2829	#	NI/OX	AGOR
13.2438	46.234	#	OX	BAD
10.8187	45.683	#	OX	BALD
13.0984	46.3195	#	OX	BOO
12.4379	46.009	#	OX	CAE
12.4448	46.3116	#	OX	CIMO
12.8814	46.4569	#	NI/OX	CLUD
13.645	46.1733	#	OX	DRE
13.0011	46.4142	#	OX	FUSE
11.2099	45.6378	#	OX	MARN
12.6154	46.1495	#	OX	MLN
12.9877	46.2408	#	NI/OX	MPRI
13.1481	46.5491	#	OX	PLRO
13.565	46.4428	#	OX	PRED
13.6336	45.9875	#	NI/OX	SABO
12.1051	45.9922	#	NI/OX	VARN
17.2846	40.5259	#	OT	TAR1
10.588	44.3506	#	GU	GSCL
15.54308	41.75738	#	IV	APRC
27.1477	45.8723	#	RO	PANC
26.6091	48.2073	#	RO	DRBR
16.2963	47.6997	#	OE	RONA
20.7874	40.6236	#	AC	KBN
13.6383	47.6913	#	OE	BIOA
24.0585	34.8389	#	HC	GVDS
11.67894	42.868614	#	TV	SF11
4.743185	46.956839	#	FR	PLYF
7.917178	47.955093	#	LE	KIZ
7.254296	47.683438	#	FR	ILLF
3.09	43.135	#	FR	CLAF
0.760999	45.573975	#	FR	ABJF
3.451818	44.519686	#	FR	BALS
1.5912	46.5152	#	FR	GARF
4.7522	46.3459	#	FR	OGRV
5.66899	44.939935	#	MT	HAR1
5.67059	44.939439	#	MT	HAR2
5.666084	44.938438	#	MT	HAR3
3.8445	46.5581	#	FR	CHLF
7.737046	47.714035	#	LE	ENDD
7.27652	47.965735	#	FR	WALT
23.1189	46.676	#	RO	MARR
7.2191	43.64387	#	FR	PRIMA
21.2397	48.2961	#	HU	ABAH
22.1246	45.754	#	RO	SURR
7.863	43.398667	#	FR	MUG01
11.6389	48.03025	#	BW	MGSBH
18.6436	46.215	#	HU	MORH
9.114723	48.070235	#	LE	GUT
4.892048	44.905697	#	FR	VAL4
6.066212	46.266947	#	C4	CERNS
6.054836	46.235876	#	C4	CERN1
6.07608	46.309893	#	C4	CERN5
8.490392	39.122956	#	TV	SU26
9.1733	41.1269	#	IV	AGLI
6.6888	43.881	#	FR	SALSA
11.275476	48.162941	#	BW	DROMY
14.1928	49.4392	#	CZ	ZVC
22.5391	48.1304	#	HU	TRPA
10.858943	45.697536	#	IV	MBAL
12.864466	47.761658	#	BW	RMOA
19.8944	47.9184	#	HU	PSZ
12.677	47.4243	#	OE	LESA
6.033356	43.079525	#	FR	MIGAL
14.1818	40.8382	#	IV	CMSN
6.709738	44.910273	#	FR	OGJA
3.618578	45.047528	#	FR	SGSF
27.5748	47.1777	#	RO	IASR
26.394	46.3349	#	RO	ONER
12.5647	37.7532	#	IV	MARS
23.1287	41.841702	#	BS	KKB
27.8771	45.5373	#	RO	NEGRR
27.8314	45.4702	#	RO	SCHLR
5.463089	47.505456	#	FR	FAHY
25.6611	46.0749	#	RO	BOSR
3.859081	43.715286	#	FR	REST
6.94038	46.21934	#	CH	ILLEZ
23.740101	43.355999	#	BS	MPE
27.7655	45.5442	#	RO	IZVR
11.707375	48.070885	#	BW	MGS03
5.973429	46.065923	#	CH	SAVIG
11.51006	48.0675	#	BW	MGS01
12.953452	37.946147	#	IV	MBFT
2.200889	46.173861	#	FR	GZNF
11.7191	47.97956	#	BW	MGS04
11.99514	36.81011	#	IV	PANTE
5.088958	45.153892	#	FR	OGCN
2.932	45.435	#	FR	CMPS
20.7715	38.076	#	HT	RTZL
14.034938	40.761401	#	IV	PTMR
7.13579	46.15633	#	CH	FULLY
13.943825	40.746222	#	IV	IPSM
23.8436	39.1478	#	HT	AOS2
14.5345	36.8326	#	IV	CROCE
7.29096	46.63395	#	CH	JAUN
13.872129	40.75909	#	IV	IVLC
2.55412	44.76055	#	FR	LEUC
15.807	40.6458	#	IV	PZUN
4.611435	45.878365	#	FR	OGGL
6.934	45.8444	#	GU	BLANC
12.87726	47.720501	#	BW	BHG
20.823419	37.818792	#	HL	KYPS
20.696265	37.851123	#	HL	ORTH
21.133032	37.890629	#	HL	CLEM
21.327958	37.964976	#	HL	KURT
11.5171	48	#	BW	MGS05
21.274667	39.3445	#	HL	TETR
12.818837	47.805721	#	BW	RNHA
27.131	36.6106	#	HL	NISR
15.90782	41.631801	#	OT	OT12
13.74926	37.94064	#	IV	SCIAR
5.810501	47.104272	#	FR	FOURG
27.0261	44.197	#	RO	CICN
10.504497	43.631413	#	VR	VRG01
10.516896	43.65693	#	VR	VRG02
10.46937	43.640408	#	VR	VRG03
10.979318	47.416721	#	BW	ZUGS
5.069002	44.556977	#	FR	OGDF
6.09704	46.06019	#	CH	SALEV
21.2135	38.9224	#	HP	AMPL
23.2792	42.856998	#	BS	BLSH
17.517326	40.648402	#	OT	CGL1
17.144	40.633	#	OT	MASS
15.60256	41.65917	#	OT	OT05
15.335292	41.514564	#	OT	OT11
15.906908	41.896655	#	OT	OT14
23.329567	37.612669	#	HL	MET2
14.9033	36.7804	#	IV	ISPIC
7.11229	45.95101	#	CH	MFERR
15.299556	49.029533	#	CZ	STAC
16.12807	38.45271	#	IV	FERC
11.43431	44.188961	#	IV	VISG
25.475263	36.366992	#	HL	THERA
8.92525	47.09838	#	CH	WGT
16.7757	46.4706	#	HU	BEHE
14.1317	48.0551	#	OE	KMR
16.3461	48.6602	#	OE	UNNA
23.544045	38.176616	#	HA	STFN
21.0965	39.5299	#	HP	PRMD
23.385876	37.578529	#	HL	MET1
14.5668	47.1132	#	OE	SESA
13.101908	37.516469	#	IV	SCIAC
6.13151	46.43213	#	CH	LADOL
10.482	45.1071	#	IV	BOZZ
16.0731	48.1074	#	OE	WINA
6.30842	46.346559	#	CH	MESRY
5.90792	46.19107	#	CH	PERON
6.27815	46.45175	#	CH	VINZL
4.76974	44.37408	#	FR	ADHE
9.16648	46.2061	#	CH	VDR
12.84195	47.76834	#	BW	RTSA
27.3275	40.7479	#	KO	GAZK
13.0275	47.6353	#	BW	BGDS
14.9315	42.2364	#	IV	ROSPO
18.2605	47.3631	#	HU	CSKK
11.115551	47.496453	#	BW	PART
7.64884	47.50647	#	CH	MUTEZ
21.4073	38.4124	#	HP	PLEV
6.12055	46.29249	#	CH	COLLE
6.682073	46.329823	#	FR	OGVA
12.883011	43.768478	#	IV	CRTC
12.84988	47.75448	#	BW	RTSH
11.275473	48.162877	#	BW	DRMY1
11.275394	48.162975	#	BW	DRMY2
11.275561	48.162972	#	BW	DRMY3
11.275332	48.162769	#	BW	DRMY4
11.27502	48.162958	#	BW	DRMY5
11.275565	48.16308	#	BW	DRMY6
11.276804	48.165591	#	BW	DRMY7
11.569388	48.120955	#	BW	SYBAD
26.6855	45.7266	#	RO	SAHR
15.0018	37.7653	#	IV	ECNE
15.2103	37.7896	#	IV	EFIU
15.0865	37.7802	#	IV	ECBD
14.9865	37.7437	#	IV	ECPN
7.70018	47.66038	#	CH	HAUIG
23.44356	37.74806	#	HL	AIGN
23.336006	38.329826	#	HL	THVA
12.7956	47.737338	#	BW	RJOB
24.7995	34.9731	#	HC	IMOD
25.4733	35.0429	#	HC	PFKS
20.2339	49.1894	#	SK	SPC
12.86712	47.74053	#	BW	RNON
23.94087	38.12253	#	HA	MRTH
23.4662	38.0606	#	HA	MDRA
24.4632	35.3486	#	HC	IPPL
25.0221	37.6541	#	HC	THNO
7.20276	43.6802	#	FR	NIMR
11.2514	48.1629	#	BW	GELB
11.2473	48.1522	#	BW	BIB
11.58795	48.07788	#	BW	MGS02
11.2635	48.1406	#	BW	GRMB
23.7577	35.5604	#	HC	RODP
27.4422	46.8375	#	RO	NGRR
25.18017	35.304187	#	HC	KNSS
12.8241	47.74502	#	BW	RTBE
10.6628	45.3135	#	IV	VMAN
11.638865	48.03018	#	BW	UH3
16.627906	38.983001	#	IV	SELL
15.1223	37.6335	#	IV	EBDA
14.9041	37.7313	#	IV	ECZM
15.0902	37.7357	#	IV	EMFO
14.9979	37.7196	#	IV	EMFS
15.026	37.8168	#	IV	EMNR
14.9703	37.679	#	IV	EMPL
15.0168	37.7659	#	IV	EPDN
14.8152	37.747	#	IV	ESCV
15.0274	37.6925	#	IV	ESPC
14.9469	37.7731	#	IV	ESVO
15.1345	37.7551	#	IV	ESAL
16.20777	38.97983	#	IV	GIZZ
15.222	37.0928	#	IV	HSRS
22.539882	39.726662	#	HT	NESN
14.5216	36.9926	#	IV	HVIT
15.1703	41.8344	#	OT	OT16
26.94695	36.70273	#	HL	KOSD
7.12129	47.1609	#	CH	CHASS
24.550021	41.35245	#	HL	PRAS
15.80632	40.29724	#	GE	MARCO
11.374336	43.93096	#	IV	BOSL
14.143963	40.826469	#	IV	CSOB
14.149329	40.829447	#	IV	CSTH
9.4566	40.4444	#	MN	SENA
6.712353	45.472393	#	FR	OGCY
23.39447	38.38777	#	HL	THI1
23.21098	38.3727	#	HL	THI2
11.288809	48.173897	#	BW	TON
22.9795	38.2569	#	HA	DOMV
23.268776	38.301522	#	HA	AMPE
23.331963	38.29896	#	HA	THIV
7.852	48.000917	#	LE	FBB
11.2795	48.142334	#	BW	ALFT
29.289	45.4245	#	RO	CHLR
22.9939	36.2447	#	HC	KTHR
22.136	36.9261	#	HC	KTRS
25.24974	35.22672	#	HL	CRE1
25.24623	35.07685	#	HL	CRE3
25.2919	46.2969	#	RO	ODSR
11.709	47.0378	#	BW	SCE
14.438636	40.818549	#	IV	VBKE
16.0099	38.2673	#	IY	OPPI
14.961	38.4096	#	IV	IVCR
14.9482	38.3961	#	IV	IVLT
25.3372	35.1801	#	HL	KSTE
15.8179	38.1723	#	TV	GMB1
6.61184	46.78233	#	CH	CHAMB
9.02207	46.42309	#	CH	VMV
13.433009	37.954428	#	IV	MARIO
27.17666	36.57441	#	HL	NISR2
11.9729	36.8121	#	IV	PZIN
22.496	47.6855	#	RO	CEIR
15.8572	38.0032	#	IY	CNDF
20.576	39.2492	#	HP	KSTR
14.335709	40.58256	#	IV	SORR
6.46757	46.7872	#	CH	BAULM
21.423543	40.802113	#	HT	FNA1
21.398453	40.850275	#	HT	FNA2
21.58431	40.834563	#	HT	FNA3
26.2337	47.3552	#	RO	PRAR
14.386994	41.748856	#	IV	PABO
14.163176	40.79817	#	IV	CNIS
12.59719	48.12194	#	BW	KW1
16.2205	38.2705	#	IV	CSGE1
8.98681	47.52976	#	CH	WEIN2
10.29339	47.40693	#	BW	OBER
20.3848	38.2036	#	HA	HAVD
20.4165	38.3172	#	HA	ATHR
15.1773	37.8204	#	IV	EPMN
14.945	37.498	#	IV	EMSA
14.928733	38.083692	#	IV	LIBRI
13.659995	37.328791	#	IV	FAVA
22.95812	39.00831	#	HT	ACHL
11.9788	36.7942	#	IV	PGEL
12.0405	36.7714	#	IV	PGHD
21.576086	37.058679	#	HL	MRTH
6.919558	43.967022	#	FR	MFC
15.05257	37.57919	#	IV	EMAS
19.40567	39.841635	#	HL	OTHN
21.720929	37.711169	#	HL	LALA
25.163418	35.093273	#	HC	TEFL
11.5327	43.9545	#	IV	VMGN
17.8278	49.3655	#	CZ	MAUC
13.700627	48.844303	#	GR	GEC2X
21.013	37.2497	#	HT	STRF
13.572629	37.881475	#	IV	CIMI
14.483952	35.901233	#	ML	MSDA
14.22011	36.032335	#	ML	XLND
14.475264	40.807581	#	IV	VTRZ
14.9858	37.752	#	IV	EBCN
7.33701	47.29752	#	CH	MOUTI
21.386324	40.780935	#	HT	FLNA
17.0614	39.3884	#	IY	CIRK
23.6473	38.5694	#	HA	PSAH
6.74125	46.51109	#	CH	GOURZ
6.49025	46.66648	#	CH	LASAR
16.1322	38.5264	#	IY	SPDC
16.41418	38.68397	#	IY	CHCE
16.8403	39.0216	#	IY	MCDA
23.853684	42.064757	#	BS	YUND
26.7368	45.8165	#	RO	NARR
15.27382	40.70714	#	GX	CAMPI
14.414156	40.824231	#	IV	VBKW
11.731584	47.826206	#	BW	WRNG
14.724807	36.912079	#	IV	IPAI
14.672208	36.796216	#	IV	SCIC
15.215261	38.802415	#	IV	STRE
9.842659	43.050003	#	IV	CAIS
22.791108	38.627687	#	HL	ELAT
5.99295	45.23429	#	FR	PRABE
11.26226	43.30644	#	IV	LOCA
14.155414	40.885355	#	IV	CQUE
13.216	37.578	#	IV	CLTB
13.444468	43.608845	#	VM	AMEN
15.8179	38.1723	#	IV	GMB1
6.30604	45.6887	#	FR	TAMIE
14.422496	40.806289	#	IV	VBKS
11.22128	47.91084	#	BW	BE1
11.70738	48.07089	#	BW	MGS03
15.0688	38.6435	#	IV	IPNR
14.8496	38.5546	#	IV	ISNA
12.86441	47.76154	#	BW	RMOA
20.632	38.462231	#	HT	ITHC
22.638547	38.360508	#	HA	ANTK
22.846994	38.280425	#	HA	PRDM
22.487383	38.099492	#	HL	ELIN
6.860238	45.914306	#	FR	CHAMO
6.769854	45.899671	#	FR	HOUCH
6.963495	45.820336	#	FR	COURM
14.9857	37.7651	#	IV	EPLC
25.39669	36.35839	#	HT	AKRO
15.068847	38.06703	#	IV	BASIC
6.852113	45.839405	#	FR	VALLO
19.4678	49.1505	#	SK	LANS
22.11135	38.26051	#	CL.ALIK	
24.247619	40.2581	#	HT.HMT1	
14.053389	40.847947	#	IV.CUMA	
14.9029	37.9264	#	IV.EMCO	
13.926856	40.713953	#	IV.IBRN	
14.96096	38.42619	#	IV.IVLO	
15.216027	38.787368	#	IV.STR6	
15.217123	38.795253	#	IV.STRA	
16.830313	39.407613	#	IY.CMPN	
16.56912	39.57235	#	IY.ROI	
15.335283	41.514596	#	OT.OTP1	
14.139376	40.840439	#	IV.CAWE	
12.312986	46.011092	#	IV.FREG	
14.66926	41.97351	#	IV.FRES	
12.345623	37.991327	#	IV.LEVAN	
14.1431	37.9926	#	IV.PLLN
